PersonID,Name,Age,Gender,Nationality,Joined,ClassDept,Type,Survived
792,"FUNK, Miss Annie Clemmer",38,Female,American,Southampton,2nd Class Passenger,2nd Class,LOST
793,"FUTRELLE, Mr Jacques Heath",37,Male,American,Southampton,1st Class Passenger,1st Class,LOST
794,"FUTRELLE, Mrs Lily May",35,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
795,"FYNNEY, Mr Joseph J.",36,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
796,"GALE, Mr Harry",37,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
797,"GALE, Mr Shadrach",33,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
798,"GALLAGHER, Mr Martin",29,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
799,"GAMBLE, Mr William",28,Male,Irish,Belfast,Engineering Crew,Engineer,
800,"GARFIRTH, Mr John",21,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
801,"GARSIDE, Miss Ethel",39,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
802,"GASKELL, Mr William Alfred",19,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
803,"GASS, Mr David",47,Male,Irish,Belfast,Engineering Crew,Engineer,
804,"GATTI, Sig. Gaspare Antonio Pietro",37,Male,Italian,Southampton,Restaurant Staff,Restaurant Staff,LOST
805,"GAVEY, Mr Laurence",26,Male,Channel Islander,Southampton,2nd Class Passenger,2nd Class,LOST
806,"GEDDES, Mr Richard Charles",32,Male,English,Southampton,Victualling Crew,Victualler,LOST
807,"GEE, Mr Arthur H.",47,Male,English,Southampton,1st Class Passenger,1st Class,LOST
808,"GEER, Mr Alfred Emest",26,Male,English,Southampton,Engineering Crew Substitute Crew,Engineer,LOST
809,"GEORGIEV, Mr Stenyu",,Male,Bulgarian,Cherbourg,3rd Class Passenger,3rd Class,LOST
810,"GIBBONS, Mr Jacob William",36,Male,English,Southampton,Victualling Crew,Victualler,SAVED
811,"GIBSON, Miss Dorothy Winifred",22,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
812,"GIBSON, Mr Thomas",20,Male,Irish,Belfast,Engineering Crew,Engineer,
813,"GIBSON, Mr William",43,Male,Irish,Belfast,Engineering Crew,Engineer,
814,"GIBSON, Mrs Pauline Caroline",45,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
815,"GIEGER, Miss Amalie Henriette",35,Female,German,Southampton,1st Class Passenger Servant,Servant,SAVED
816,"GIGLIO, Mr Victor Gaitan Andrea",23,Male,"English, Italian",Cherbourg,1st Class Passenger Servant,Servant,LOST
817,"GILARDINO, Sig. Vincenzo Pio",31,Male,Italian,Southampton,Restaurant Staff,Restaurant Staff,LOST
818,"GILBERT, Mr William",46,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
819,"GILES, Mr Edgar",18,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
820,"GILES, Mr Frederick Edward",20,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
821,"GILES, Mr John Robert",32,Male,English,Southampton,Victualling Crew,Victualler,LOST
822,"GILES, Mr Ralph",24,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
823,"GILINSKI, Mr Eliezer",23,Male,Lithuanian,Southampton,3rd Class Passenger,3rd Class,LOST
824,"GILL, Mr John",24,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
825,"GILL, Mr Joseph Stanley",38,Male,English,Belfast,Victualling Crew,Victualler,LOST
826,"GILL, Mr Patrick",38,Male,Irish,Southampton,Victualling Crew,Victualler,LOST
827,"GILLESPIE, Mr William Henry",31,Male,Irish,Southampton,2nd Class Passenger,2nd Class,LOST
828,"GILNAGH, Miss Kate",17,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
829,"GIVARD, Mr Hans Kristensen",27,Male,Danish,Southampton,2nd Class Passenger,2nd Class,LOST
830,"GLYNN, Miss Mary Agatha",18,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
831,"GODLEY, Mr George Auguste",38,Male,English,Southampton,Engineering Crew,Engineer,SAVED
832,"GODWIN, Mr Frederick Charles",36,Male,English,Southampton,Engineering Crew,Engineer,LOST
833,"GOLD, Mrs Jane Kate Coulson",45,Female,English,Southampton,Victualling Crew,Victualler,SAVED
834,"GOLDENBERG, Mr Samuel Levi",47,Male,American,Cherbourg,1st Class Passenger,1st Class,SAVED
835,"GOLDENBERG, Mrs Nella Carlynne",46,Female,"Italian, American",Cherbourg,1st Class Passenger,1st Class,SAVED
836,"GOLDER, Mr Martin William",35,Male,English,Southampton,Engineering Crew,Engineer,LOST
837,"GOLDSCHMIDT, Mr George B.",71,Male,American,Cherbourg,1st Class Passenger,1st Class,LOST
838,"GOLDSMITH, Master Frank John William",9,Male,English,Southampton,3rd Class Passenger,3rd Class,SAVED
839,"GOLDSMITH, Mr Frank John",33,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
840,"GOLDSMITH, Mr Nathan",41,Male,"Russian, American",Southampton,3rd Class Passenger,3rd Class,LOST
841,"GOLDSMITH, Mrs Emily Alice",31,Female,English,Southampton,3rd Class Passenger,3rd Class,SAVED
842,"GOLLOP, Mr Percival Salisbury",30,Male,English,Southampton,Victualling Crew,Victualler,LOST
843,"GOODWIN, Master Harold Victor",10,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
844,"GOODWIN, Master Sidney Leslie",1,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
845,"GOODWIN, Master William Frederick",13,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
846,"GOODWIN, Miss Jessie Allis Mary",12,Female,English,Southampton,3rd Class Passenger,3rd Class,LOST
847,"GOODWIN, Miss Lillian Augusta",16,Female,English,Southampton,3rd Class Passenger,3rd Class,LOST
848,"GOODWIN, Mr Charles Edward",14,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
849,"GOODWIN, Mr Frederick Joseph",42,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
850,"GOODWIN, Mrs Augusta",43,Female,English,Southampton,3rd Class Passenger,3rd Class,LOST
851,"GORDON, Mr John",30,Male,Scottish,Southampton,Engineering Crew Substitute Crew,Engineer,LOST
852,"GOREE, Mr Frank",40,Male,English,Southampton,Engineering Crew,Engineer,LOST
853,"GORMAN, Mr David",32,Male,Irish,Belfast,Engineering Crew,Engineer,
854,"GOSHAWK, Mr Alfred James",40,Male,English,Belfast,Victualling Crew,Victualler,LOST
855,"GOSLING, Mr Bertram James",22,Male,English,Southampton,Engineering Crew,Engineer,LOST
856,"GOSLING, Mr Frank Henry",25,Male,English,Southampton,Engineering Crew,Engineer,LOST
857,"GRACEY, Mr John",53,Male,Irish,Belfast,Deck Crew,Deck Crew,
858,"GRACIE, Colonel Archibald",53,Male,American,Southampton,1st Class Passenger,1st Class,SAVED
859,"GRADIDGE, Mr Ernest Edward",22,Male,English,Southampton,Engineering Crew,Engineer,LOST
860,"GRAHAM, Miss Margaret Edith",19,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
861,"GRAHAM, Mr George Edward",38,Male,Canadian,Southampton,1st Class Passenger,1st Class,LOST
862,"GRAHAM, Mr Thomas Gibson",28,Male,Irish,Belfast,Engineering Crew,Engineer,SAVED
863,"GRAHAM, Mrs Edith",58,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
864,"GREEN, Mr George",41,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
865,"GREEN, Mr George",20,Male,English,Southampton,Engineering Crew,Engineer,LOST
866,"GREENBERG, Mr Samuel",51,Male,Russian,Southampton,2nd Class Passenger,2nd Class,LOST
867,"GREENFIELD, Mr William Bertram",23,Male,American,Cherbourg,1st Class Passenger,1st Class,SAVED
868,"GREENFIELD, Mrs Blanche",45,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
869,"GREGG, Mr William John",43,Male,Irish,Belfast,Engineering Crew,Engineer,
870,"GREGORY, Mr David",43,Male,English,Southampton,Engineering Crew,Engineer,LOST
871,"GREGSON, Miss Mary Josephine",45,Female,English,Southampton,Victualling Crew,Victualler,SAVED
872,"GROSCLAUDE, Mr Gérald",24,Male,Swiss,Southampton,Restaurant Staff,Restaurant Staff,LOST
873,"GRøNNESTAD, Mr Daniel Danielsen",32,Male,"Norwegian, American",Southampton,3rd Class Passenger,3rd Class,LOST
874,"GUEST, Mr Stephen",22,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
875,"GUGGENHEIM, Mr Benjamin",46,Male,American,Cherbourg,1st Class Passenger,1st Class,LOST
876,"GUMERY, Mr George",24,Male,English,Southampton,Engineering Crew,Engineer,LOST
877,"GUNN, Mr Joseph Alfred",30,Male,English,Southampton,Victualling Crew,Victualler,LOST
878,"GUSTAFSSON, Mr Alfred Ossian",19,Male,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
879,"GUSTAFSSON, Mr Anders Vilhelm",37,Male,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
880,"GUSTAFSSON, Mr Johan Birger",28,Male,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
881,"GUSTAFSSON, Mr Karl Gideon",19,Male,Swedish,Southampton,3rd Class Passenger,3rd Class,LOST
882,"GUY, Mr Elgar John",29,Male,English,Southampton,Victualling Crew,Victualler,SAVED
883,"GWINN, Mr William Logan",37,Male,American,Southampton,Victualling Crew Postal Clerk,Postal Clerk,LOST
884,"HAAS, Miss Aloisia",24,Female,Swiss,Southampton,3rd Class Passenger,3rd Class,LOST
885,"HADDOCK, Mr Herbert James",51,Male,English,Belfast,Deck Crew Titanic Officers,Officer,
886,"HADLEY, Mr John",50,Male,Irish,Belfast,Engineering Crew,Engineer,
887,"HAGGAN, Mr John",35,Male,Irish,Belfast,Engineering Crew,Engineer,SAVED
888,"HAGLAND, Mr Ingvald Olai Olsen",28,Male,"Norwegian, American",Southampton,3rd Class Passenger,3rd Class,LOST
889,"HAGLAND, Mr Konrad Mathias Reiersen",19,Male,Norwegian,Southampton,3rd Class Passenger,3rd Class,LOST
890,"HAINES, Mr Albert",31,Male,English,Belfast,Deck Crew,Deck Crew,SAVED
891,"HAKKARAINEN, Mr Pekka Pietari",28,Male,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
892,"HAKKARAINEN, Mrs Elin Matilda",24,Female,Finnish,Southampton,3rd Class Passenger,3rd Class,SAVED
893,"HALE, Mr John",24,Male,Irish,Belfast,Engineering Crew,Engineer,
894,"HALE, Mr Reginald",31,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
895,"HALFORD, Mr Richard",27,Male,English,Southampton,Victualling Crew,Victualler,SAVED
896,"HALL, Mr Frank Alfred James",40,Male,English,Southampton,Victualling Crew,Victualler,LOST
897,"HALL, Mr George",36,Male,Irish,Belfast,Engineering Crew,Engineer,
898,"HALL, Mr J.",32,Male,English,Southampton,Engineering Crew,Engineer,LOST
899,"HALLETT, Mr George Alexander",23,Male,English,Southampton,Engineering Crew,Engineer,LOST
900,"HALPIN, Mr Joseph",24,Male,Irish,Belfast,Engineering Crew,Engineer,
901,"HAMBLYN, Mr Ernest William",47,Male,English,Southampton,Victualling Crew,Victualler,LOST
902,"HAMILTON, Mr Ernest",25,Male,English,Belfast,Victualling Crew,Victualler,LOST
903,"HAMILTON, Mr William John",24,Male,Irish,Belfast,Engineering Crew,Engineer,
904,"HAMPE, Mr Léon Jérome",19,Male,Belgian,Southampton,3rd Class Passenger,3rd Class,LOST
905,"HANDS, Mr Bernard",54,Male,Irish,Southampton,Engineering Crew,Engineer,LOST
906,"HANLEY, Mr William",24,Male,Irish,Belfast,Engineering Crew,Engineer,
907,"HANNAM, Mr George",30,Male,English,Southampton,Engineering Crew,Engineer,LOST
908,"HANSEN, Mr Claus Peter",41,Male,"Danish,American",Southampton,3rd Class Passenger,3rd Class,LOST
909,"HANSEN, Mr Henry Damsgaard",20,Male,Danish,Southampton,3rd Class Passenger,3rd Class,LOST
910,"HANSEN, Mr Jens Henrik Marius Juul",25,Male,Danish,Southampton,3rd Class Passenger,3rd Class,LOST
911,"HANSEN, Mrs Jennie Louise",45,Female,American,Southampton,3rd Class Passenger,3rd Class,SAVED
912,"HARBECK, Mr William H.",45,Male,American,Southampton,2nd Class Passenger,2nd Class,LOST
913,"HARDER, Mr George Achilles",25,Male,American,Cherbourg,1st Class Passenger,1st Class,SAVED
914,"HARDER, Mr William",39,Male,English,Southampton,Deck Crew,Deck Crew,SAVED
915,"HARDER, Mrs Dorothy",21,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
916,"HARDING, Mr Alfred John",21,Male,English,Southampton,Victualling Crew,Victualler,LOST
917,"HARDWICK, Mr Reginald",21,Male,English,Southampton,Victualling Crew,Victualler,SAVED
918,"HARDY, Mr John",40,Male,English,Belfast,Victualling Crew,Victualler,SAVED
919,"HARGADON, Miss Kate",17,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
920,"HARKIN, Mr Samuel",43,Male,Irish,Belfast,Engineering Crew,Engineer,
921,"HARKNETT, Miss Alice Phoebe",21,Female,English,Southampton,3rd Class Passenger,3rd Class,LOST
922,"HARMES, Mr Robert",30,Male,Irish,Belfast,Deck Crew,Deck Crew,
923,"HARPER, Miss Annie Jessie",6,Female,Scottish,Southampton,2nd Class Passenger,2nd Class,SAVED
924,"HARPER, Mr Henry Sleeper",48,Male,American,Cherbourg,1st Class Passenger,1st Class,SAVED
925,"HARPER, Mrs Myra Raymond",49,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
926,"HARPER, Rev. John",39,Male,Scottish,Southampton,2nd Class Passenger,2nd Class,LOST
927,"HARRINGTON, Mr Charles Henry",37,Male,English,Southampton,1st Class Passenger Servant,Servant,LOST
928,"HARRIS, Mr Amos",24,Male,English,Southampton,Engineering Crew,Engineer,LOST
929,"HARRIS, Mr Charles William",19,Male,English,Southampton,Victualling Crew,Victualler,LOST
930,"HARRIS, Mr Clifford Henry",17,Male,English,Southampton,Victualling Crew,Victualler,LOST
931,"HARRIS, Mr Edward John",29,Male,English,Southampton,Engineering Crew,Engineer,LOST
932,"HARRIS, Mr Edward Matthew",17,Male,English,Southampton,Victualling Crew,Victualler,LOST
933,"HARRIS, Mr Fred",39,Male,English,Southampton,Engineering Crew,Engineer,SAVED
934,"HARRIS, Mr George",62,Male,English,Southampton,2nd Class Passenger,2nd Class,SAVED
935,"HARRIS, Mr Henry Burkhardt",45,Male,American,Southampton,1st Class Passenger,1st Class,LOST
936,"HARRIS, Mr Joseph",32,Male,Irish,Belfast,Deck Crew,Deck Crew,
937,"HARRIS, Mr Walter",45,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
938,"HARRIS, Mrs Irene",35,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
939,"HARRISON, Mr Aragõa Drummond",40,Male,English,Southampton,Victualling Crew,Victualler,SAVED
940,"HARRISON, Mr Norman E.",38,Male,English,Belfast,Engineering Crew,Engineer,LOST
941,"HARRISON, Mr William Henry",45,Male,English,Southampton,1st Class Passenger Servant,Servant,LOST
942,"HART, Miss Eva Miriam",7,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
943,"HART, Mr Benjamin",47,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
944,"HART, Mr Henry",30,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
945,"HART, Mr James",54,Male,English,Southampton,Engineering Crew,Engineer,LOST
946,"HART, Mr John Edward",31,Male,English,Southampton,Victualling Crew,Victualler,SAVED
947,"HART, Mrs Emily Esther Louisa",48,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
948,"HARTLEY, Mr Wallace Henry",33,Male,English,Southampton,2nd Class Passenger Musician,Musician,LOST
949,"HARTNELL, Mr Fred",21,Male,English,Southampton,Victualling Crew,Victualler,SAVED
950,"HARVEY, Mr Herbert Gifford",34,Male,Irish,Belfast,Engineering Crew,Engineer,LOST
951,"HARVEY, Mr John",26,Male,Irish,Belfast,Engineering Crew,Engineer,
952,"HASSAB, Mr Hammad",27,Male,Egyptian,Cherbourg,1st Class Passenger Servant,Servant,SAVED
953,"HATCH, Mr Hugh",21,Male,English,Southampton,Victualling Crew,Victualler,LOST
954,"HAVELING, Mr A.",26,Male,English,Southampton,Engineering Crew Transferred,Engineer,
955,"HAWKESWORTH, Mr James",52,Male,English,Southampton,Victualling Crew,Victualler,LOST
956,"HAWKESWORTH, Mr William Walter",43,Male,English,Southampton,Victualling Crew,Victualler,LOST
957,"HAWKSFORD, Mr Walter James",45,Male,English,Southampton,1st Class Passenger,1st Class,SAVED
958,"HAYS, Miss Margaret Bechstein",24,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
959,"HAYS, Mr Charles Melville",55,Male,American,Southampton,1st Class Passenger,1st Class,LOST
960,"HAYS, Mrs Clara Jennings",52,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
961,"HAYTER, Mr Arthur",44,Male,English,Belfast,Victualling Crew,Victualler,LOST
962,"HEAD, Mr Alfred",24,Male,English,Southampton,Engineering Crew,Engineer,LOST
963,"HEAD, Mr Christopher",42,Male,English,Southampton,1st Class Passenger,1st Class,LOST
964,"HEALY, Miss Honor",33,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
965,"HEBB, Mr William Albert Thomas",22,Male,English,Southampton,Engineering Crew,Engineer,SAVED
966,"HEDLEY, Mr Robert",45,Male,Irish,Belfast,Victualling Crew,Victualler,
967,"HEDLEY, Mr William",44,Male,Irish,Belfast,Deck Crew,Deck Crew,
968,"HEDMAN, Mr Oskar Arvid",27,Male,"Swedish,American",Southampton,3rd Class Passenger,3rd Class,SAVED
969,"HEE, Mr Ling",24,Male,Hong Kongese,Southampton,3rd Class Passenger,3rd Class,SAVED
970,"HEGARTY, Miss Hanora",20,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
971,"HEIKKINEN, Miss Laina Maria",16,Female,Finnish,Southampton,3rd Class Passenger,3rd Class,SAVED
972,"HEINEN, Mr Joseph Dominichus",30,Male,"German, English",Southampton,Victualling Crew,Victualler,LOST
973,"HEININEN, Miss Wendla Maria",23,Female,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
974,"HELLSTRöM, Miss Hilda Maria",22,Female,Swedish,Southampton,3rd Class Passenger,3rd Class,SAVED
975,"HEMMING, Mr Samuel Ernest",43,Male,English,Belfast,Deck Crew,Deck Crew,SAVED
976,"HENDEKOVIć, Mr Ignjac",30,Male,Croatian,Southampton,3rd Class Passenger,3rd Class,LOST
977,"HENDRICKSON, Mr Charles Osker",28,Male,English,Southampton,Engineering Crew,Engineer,SAVED
978,"HENDY, Mr Edward Martin",39,Male,English,Belfast,Victualling Crew,Victualler,LOST
979,"HENRIKSSON, Miss Jenny Lovisa",28,Female,Swedish,Southampton,3rd Class Passenger,3rd Class,LOST
980,"HENRY, Miss Bridget",22,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
981,"HENRY, Mr James",56,Male,Irish,Belfast,Engineering Crew,Engineer,
982,"HENSFORD, Mr Herbert George Ernest",26,Male,English,Southampton,Victualling Crew,Victualler,LOST
983,"HEPBURN, Mr William Spence",28,Male,Irish,Belfast,Engineering Crew,Engineer,
984,"HERD, Mr Hugh",35,Male,Scottish,Belfast,Engineering Crew,Engineer,
985,"HERMAN, Miss Alice",24,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
986,"HERMAN, Miss Kate",24,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
987,"HERMAN, Mr Samuel",50,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
988,"HERMAN, Mrs Jane",50,Female,"English, Indian",Southampton,2nd Class Passenger,2nd Class,SAVED
989,"HESKETH, Mr John Henry",33,Male,English,Belfast,Engineering Crew,Engineer,LOST
990,"HESLIN, Mr James",51,Male,Irish,Southampton,Engineering Crew,Engineer,LOST
991,"HEWITT, Mr Thomas",37,Male,English,Belfast,Victualling Crew,Victualler,LOST
992,"HEWLETT, Mrs Mary Dunbar",56,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
993,"HICHENS, Mr Robert",29,Male,English,Southampton,Deck Crew,Deck Crew,SAVED
994,"HICKMAN, Mr Leonard Mark",24,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
995,"HICKMAN, Mr Lewis",30,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
996,"HICKMAN, Mr Stanley George",21,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
997,"HILL, Mr Henry Parkinson",37,Male,English,Southampton,Victualling Crew,Victualler,LOST
998,"HILL, Mr James",25,Male,English,Southampton,Engineering Crew,Engineer,LOST
999,"HILL, Mr James Colston",43,Male,English,Belfast,Victualling Crew,Victualler,LOST
1000,"HILLIARD, Mr Herbert Henry",44,Male,English,Southampton,1st Class Passenger,1st Class,LOST
1001,"HILTUNEN, Miss Martta Maria",18,Female,Finnish,Southampton,2nd Class Passenger,2nd Class,LOST
1002,"HINCKLEY, Mr George Herbert",40,Male,English,Southampton,Victualling Crew,Victualler,LOST
1003,"HINDS, Mr Charles",42,Male,Irish,Belfast,Deck Crew,Deck Crew,
1004,"HINE, Mr William Edward",36,Male,English,Southampton,Victualling Crew,Victualler,LOST
1005,"HINTON, Mr Stephen William",30,Male,English,Southampton,Engineering Crew,Engineer,LOST
1006,"HIPKINS, Mr William Edward",55,Male,English,Southampton,1st Class Passenger,1st Class,LOST
1007,"HIPPACH, Miss Gertrude Isabelle",17,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
1008,"HIPPACH, Mrs Ida Sophia",44,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
1009,"HIRVONEN, Miss Hildur Elisabeth",2,Female,Finnish,Southampton,3rd Class Passenger,3rd Class,SAVED
1010,"HIRVONEN, Mrs Helga Elisabeth Lindqvist",22,Female,Finnish,Southampton,3rd Class Passenger,3rd Class,SAVED
1011,"HISCOCK, Mr Sydney George",25,Male,English,Southampton,Victualling Crew,Victualler,LOST
1012,"HOARE, Mr Leonard James",18,Male,English,Belfast,Victualling Crew,Victualler,LOST
1013,"HOCKING, Miss Ellen",20,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
